,dice_final,dice_gap_final,assd_final,hausdorff_final
0,0.97986156,0.9453615,4.370539504225568,3.7199025
1,0.9862106,0.9719941,2.9436272594687454,2.1786942
2,0.9846034,0.9437274,4.040626741589135,4.7278485
3,0.97429496,0.90370464,5.77992305041573,7.1720343
4,0.9859848,0.96009237,4.351621013785878,4.7370305
5,0.98559904,0.939843,4.0408153901905095,4.6563125
6,0.98394704,0.9446851,4.716715138337819,4.8831854
