,dice_final,dice_gap_final,assd_final,hausdorff_final
0,0.9817371,0.95542145,4.327050910681838,4.145644
1,0.9973607,0.9981384,0.037465010012063954,1.3535534
2,0.98252654,0.94601554,4.204649118241883,3.1818519
3,0.9816258,0.96131814,3.497383126450208,4.453638
4,0.98525685,0.96508425,4.4595994603738145,4.6315045
5,0.9875953,0.9587501,4.081064780532312,3.7609828
6,0.988043,0.9647026,3.5484111439563426,4.1770196
