,dice_final,dice_gap_final,assd_final,hausdorff_final
0,0.9817371,0.9562756,0,4.145644
1,0.9973607,0.9983012,0,1.3535534
2,0.98252654,0.94748956,0,3.1818519
3,0.9816258,0.96143275,0,4.453638
4,0.98525685,0.9649757,0,4.6315045
5,0.9875953,0.95876616,0,3.7609828
6,0.988043,0.96538365,0,4.1770196
