,dice_final,dice_gap_final,assd_final,hausdorff_final
0,0.94922835,0.48920405,0.13526173803668878,8.354414176940917
1,0.9317608,0.4508777,0.14089917359951734,6.423581314086914
2,0.96199626,0.5470639,0.07310555381877644,7.627356147766113
3,0.9520157,0.50242263,0.12737487824570273,9.733750534057616
