,dice_final,dice_gap_final,assd_final,hausdorff_final
0,0.9171502,0.640608,31.387917945451726,14.55507
1,0.9413564,0.7973264,17.57510904848169,5.6950517
2,0.90977377,0.6656446,49.80183279578607,26.255417
3,0.9417329,0.69646573,21.934109728498164,7.7164345
4,0.93298465,0.74994147,23.559654849006677,9.484346
5,0.9393881,0.7251131,23.22086278302267,10.7960205
6,0.9427042,0.6559244,24.58424552300747,9.993725
