,dice_final,dice_gap_final,assd_final,hausdorff_final
0,0.49151665,0.36228415,0.08824050285531447,34.66317901611328
1,0.477485,0.3014047,0.05539975817517352,26.11241912841797
2,0.50278455,0.38493302,0.08288026056029177,28.441834259033204
3,0.49377483,0.40565684,0.08363166576402338,36.72732696533203
