,dice_final,dice_gap_final,assd_final,hausdorff_final
0,0.9171502,0.7891789,0,14.55507
1,0.9413564,0.8946761,0,5.6950517
2,0.90977377,0.8233048,0,26.255417
3,0.9417329,0.8402599,0,7.7164345
4,0.93298465,0.86462355,0,9.484346
5,0.9393881,0.856176,0,10.7960205
6,0.9427042,0.82305926,0,9.993725
