,dice_final,dice_gap_final,assd_final,hausdorff_final
0,0.94552904,0.62713766,0.0024976449174613263,1.9249929428100585
1,0.90097415,0.55229264,0.003908511277552855,3.008543872833252
2,0.9347589,0.5695121,0.0041329437184125396,3.3887423515319823
3,0.94131756,0.5807679,0.005940887679568142,9.895708465576172
