,dice_final,dice_gap_final,assd_final,hausdorff_final
0,0.9248598,0.5953806,0.008107243599484316,3.883955955505371
1,0.89064676,0.5357314,0.013600479003771196,5.0699060440063475
2,0.93762076,0.6492893,0.006990476097140377,5.431540489196777
3,0.9106531,0.6068387,0.01586273132940458,11.358216476440429
