,dice_final,dice_gap_final,assd_final,hausdorff_final
0,0.9802719,0.9494171,4.413293026701415,4.067935
1,0.9842868,0.9747922,3.535962788040588,2.6284962
2,0.9805251,0.9452205,4.607890712949279,3.4497972
3,0.96725005,0.95130014,15.343673163625807,7.270144
4,0.9786944,0.9510912,5.939102457685628,4.1163416
5,0.97635716,0.9519852,15.144539983327244,7.5616994
6,0.96407527,0.93947285,13.141028516555082,7.1675477
