,dice_final,dice_gap_final,assd_final,hausdorff_final
0,0.97478753,0.93036187,5.037600021469922,4.3112087
1,0.9844653,0.9733596,3.7620526711894753,2.4213893
2,0.9792215,0.9378508,4.9873581116800665,4.001465
3,0.95888525,0.9358462,18.99342327825847,7.4823217
4,0.97630644,0.93729085,7.883463696585562,6.5619526
5,0.9665002,0.94310874,20.94214179574444,11.073737
6,0.8994406,0.9160911,19.836002955456895,8.231927
