,dice_final,dice_gap_final,assd_final,hausdorff_final
0,0.9415974,0.9353445,22.237228962006462,6.8666306
1,0.9826085,0.97463816,3.520754183978994,2.6213202
2,0.9803998,0.94007254,4.41228354933389,4.5863314
3,0.8715935,0.9162092,83.7126939873912,20.343262
4,0.96586937,0.94510925,12.338101162611908,9.639069
5,0.89005214,0.94630396,48.4455748282504,14.30352
6,0.7236371,0.7217413,100.33338690662958,20.061705
